date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:47:42	43311/43311	---MCZ	200	added ('OK')	text/html	etag:%22173mc0qdwdgxez%22	https://finbiz-nextjs.netlify.app/home-four	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/home-four.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:47:43	48535/48535	---MCZ	200	added ('OK')	text/html	etag:%22e8h6i79w2i11fp%22	https://finbiz-nextjs.netlify.app/home-five	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/home-five.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:47:45	69377/69377	---MCZ	200	added ('OK')	text/html	etag:%2210jee0vaygb1hi7%22	https://finbiz-nextjs.netlify.app/home-six	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/home-six.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:47:46	76122/76122	---MCZ	200	added ('OK')	text/html	etag:%22p05lzt0s0m1mpi%22	https://finbiz-nextjs.netlify.app/home-seven	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/home-seven.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:47:49	78531/78531	---MCZ	200	added ('OK')	text/html	etag:%221e6razsulg1okr%22	https://finbiz-nextjs.netlify.app/home-eight	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/home-eight.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:47:51	198064/198064	---MCZ	200	added ('OK')	text/html	etag:%222mtxu4mddn48tq%22	https://finbiz-nextjs.netlify.app/home-nine	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/home-nine.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:47:53	165705/165705	---MCZ	200	added ('OK')	text/html	etag:%227rawo2dyj13juf%22	https://finbiz-nextjs.netlify.app/home-ten	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/home-ten.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:47:54	55248/55248	---MCZ	200	added ('OK')	text/html	etag:%2257st4m2rbe16m2%22	https://finbiz-nextjs.netlify.app/onepage-one	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/onepage-one.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:47:55	56803/56803	---MCZ	200	added ('OK')	text/html	etag:%227dvalvd8om17t7%22	https://finbiz-nextjs.netlify.app/onepage-two	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/onepage-two.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:47:56	63449/63449	---MCZ	200	added ('OK')	text/html	etag:%22sq05oq2z3v1cy9%22	https://finbiz-nextjs.netlify.app/onepage-three	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/onepage-three.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:47:58	39058/39058	---MCZ	200	added ('OK')	text/html	etag:%22u8j78z3k99u4u%22	https://finbiz-nextjs.netlify.app/onepage-four	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/onepage-four.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:47:59	44291/44291	---MCZ	200	added ('OK')	text/html	etag:%22hq45ue3rwvy5t%22	https://finbiz-nextjs.netlify.app/onepage-five	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/onepage-five.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:48:01	67309/67309	---MCZ	200	added ('OK')	text/html	etag:%22614l1ay8vt1fwn%22	https://finbiz-nextjs.netlify.app/onepage-six	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/onepage-six.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:48:02	74054/74054	---MCZ	200	added ('OK')	text/html	etag:%221077cq1lg9j1l3y%22	https://finbiz-nextjs.netlify.app/onepage-seven	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/onepage-seven.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:48:03	74318/74318	---MCZ	200	added ('OK')	text/html	etag:%224sawj7drir1lbq%22	https://finbiz-nextjs.netlify.app/onepage-eight	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/onepage-eight.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:48:06	193612/193612	---MCZ	200	added ('OK')	text/html	etag:%2258sklpuvzu45e2%22	https://finbiz-nextjs.netlify.app/onepage-nine	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/onepage-nine.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:48:11	163434/163434	---MCZ	200	added ('OK')	text/html	etag:%22yzivgt02u23i38%22	https://finbiz-nextjs.netlify.app/onepage-ten	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/onepage-ten.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:48:15	36915/36915	---MCZ	200	added ('OK')	text/html	etag:%22w3tnzh0kbjshd%22	https://finbiz-nextjs.netlify.app/our-service	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/our-service.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:48:19	33626/33626	---MCZ	200	added ('OK')	text/html	etag:%22p1xa7rygpfpy0%22	https://finbiz-nextjs.netlify.app/service-2	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/service-2.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:48:20	31650/31650	---MCZ	200	added ('OK')	text/html	etag:%2212zw0d305tjof6%22	https://finbiz-nextjs.netlify.app/service-3	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/service-3.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:48:22	44886/44886	---MCZ	200	added ('OK')	text/html	etag:%22vsu7jgh0x2ymu%22	https://finbiz-nextjs.netlify.app/service-details	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/service-details.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:48:23	36925/36925	---MCZ	200	added ('OK')	text/html	etag:%22moj0aod9cdshp%22	https://finbiz-nextjs.netlify.app/appoinment	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/appoinment.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:48:23	28354/28354	---MCZ	200	added ('OK')	text/html	etag:%22w2kze9razjlvm%22	https://finbiz-nextjs.netlify.app/pricing-plane	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/pricing-plane.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:48:25	28384/28384	---MCZ	200	added ('OK')	text/html	etag:%227k0kjgd5ydlwg%22	https://finbiz-nextjs.netlify.app/testimonial-style-1	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/testimonial-style-1.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:48:26	8308/8308	---MCZ	404	error ('Not%20Found')	text/html	etag:%22h1eayn02re6es%22	https://finbiz-nextjs.netlify.app/404	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/404.63.delayed	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:48:33	29607/29607	---MCZ	200	added ('OK')	text/html	etag:%22bns0lgwbqjmuf%22	https://finbiz-nextjs.netlify.app/project	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/project.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:48:35	27145/27145	---MCZ	200	added ('OK')	text/html	etag:%22b759tx56erky1%22	https://finbiz-nextjs.netlify.app/portfolio-style-2	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/portfolio-style-2.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:48:37	27455/27455	---MCZ	200	added ('OK')	text/html	etag:%2213b84ir064kl6n%22	https://finbiz-nextjs.netlify.app/portfolio-style-3	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/portfolio-style-3.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:48:38	26787/26787	---MCZ	200	added ('OK')	text/html	etag:%2226kgytyy8cko3%22	https://finbiz-nextjs.netlify.app/portfolio-style-4	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/portfolio-style-4.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:48:39	26787/26787	---MCZ	200	added ('OK')	text/html	etag:%22a10xt47h3hko3%22	https://finbiz-nextjs.netlify.app/portfolio-style-5	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/portfolio-style-5.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:48:41	27941/27941	---MCZ	200	added ('OK')	text/html	etag:%22x7cd2cnykmlk1%22	https://finbiz-nextjs.netlify.app/project-details	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/project-details.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:48:44	28518/28518	---MCZ	200	added ('OK')	text/html	etag:%2212kr046je3rm06%22	https://finbiz-nextjs.netlify.app/team	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/team.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:49:07	27977/27977	---MCZ	200	added ('OK')	text/html	etag:%225hbvksu7lxll5%22	https://finbiz-nextjs.netlify.app/team-style-3	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/team-style-3.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:49:08	28079/28079	---MCZ	200	added ('OK')	text/html	etag:%22oea87fn962lnz%22	https://finbiz-nextjs.netlify.app/team-style-4	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/team-style-4.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:49:09	26837/26837	---MCZ	200	added ('OK')	text/html	etag:%22n9aodqhw0vkph%22	https://finbiz-nextjs.netlify.app/team-style-5	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/team-style-5.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:49:10	27186/27186	---MCZ	200	added ('OK')	text/html	etag:%222pus1kqcqhkz6%22	https://finbiz-nextjs.netlify.app/team-details	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/team-details.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:49:11	36612/36612	---MCZ	200	added ('OK')	text/html	etag:%22dowxlyfkys90%22	https://finbiz-nextjs.netlify.app/blog-grid	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/blog-grid.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:49:12	34386/34386	---MCZ	200	added ('OK')	text/html	etag:%22ypxpr2xq6qj2%22	https://finbiz-nextjs.netlify.app/blog-details-default	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/blog-details-default.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:49:14	8308/8308	---MCZ	404	error ('Not%20Found')	text/html	etag:%22h1eayn02re6es%22	https://finbiz-nextjs.netlify.app/team-details.html	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/team-details.72.delayed	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:49:15	8308/8308	---MCZ	404	error ('Not%20Found')	text/html	etag:%22h1eayn02re6es%22	https://finbiz-nextjs.netlify.app/appoinment.html	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/appoinment.73.delayed	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:49:17	28388/28388	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202026%2015:49:17%20GMT	https://finbiz-nextjs.netlify.app/project/Business-solution	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/project/Business-solution.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:49:18	28353/28353	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202026%2015:49:18%20GMT	https://finbiz-nextjs.netlify.app/project/Invent-Workd	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/project/Invent-Workd.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:49:19	28451/28451	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202026%2015:49:19%20GMT	https://finbiz-nextjs.netlify.app/project/Modern-Solution-technology	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/project/Modern-Solution-technology.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:49:20	34682/34682	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202026%2015:49:20%20GMT	https://finbiz-nextjs.netlify.app/blog-grid/18	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/blog-grid/18.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:49:21	34694/34694	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202026%2015:49:21%20GMT	https://finbiz-nextjs.netlify.app/blog-grid/19	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/blog-grid/19.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:49:22	34682/34682	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202026%2015:49:22%20GMT	https://finbiz-nextjs.netlify.app/blog-grid/20	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/blog-grid/20.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:49:26	34668/34668	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jun%202026%2015:49:24%20GMT	https://finbiz-nextjs.netlify.app/blog-grid/21	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/blog-grid/21.html	(from https://finbiz-nextjs.netlify.app/?storefront=envato-elements)
21:49:28	133034/133034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%228ce4d6d9ab021f43ebdaed3f3f621031-ssl-df%22	https://finbiz-nextjs.netlify.app/_next/static/media/fa-brands-400.c02b33fd.eot	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/_next/static/media/fa-brands-400.c02b33fd.eot	(from https://finbiz-nextjs.netlify.app/_next/static/css/25ef7637e285c945.css)
21:49:29	133034/133034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%228ce4d6d9ab021f43ebdaed3f3f621031-ssl-df%22	https://finbiz-nextjs.netlify.app/_next/static/media/fa-brands-400.c02b33fd.eot?	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/_next/static/media/fa-brands-400.c02b33fdd41d.eot	(from https://finbiz-nextjs.netlify.app/_next/static/css/25ef7637e285c945.css)
21:49:30	76500/76500	---M--	200	added ('OK')	font/woff2	etag:%22151108dc12aaf39967d5cd8643af7cc7-ssl%22	https://finbiz-nextjs.netlify.app/_next/static/media/fa-brands-400.8f54c8c4.woff2	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/_next/static/media/fa-brands-400.8f54c8c4.woff2	(from https://finbiz-nextjs.netlify.app/_next/static/css/25ef7637e285c945.css)
21:49:32	89824/89824	---MCZ	200	added ('OK')	application/font-woff	etag:%22abd733472347bfdcd7622f45fa1ab909-ssl-df%22	https://finbiz-nextjs.netlify.app/_next/static/media/fa-brands-400.a2e6bdd1.woff	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/_next/static/media/fa-brands-400.a2e6bdd1.woff	(from https://finbiz-nextjs.netlify.app/_next/static/css/25ef7637e285c945.css)
21:49:34	132728/132728	---MCZ	200	added ('OK')	font/ttf	etag:%229efa299d018189790f67a58bfc0caf49-ssl-df%22	https://finbiz-nextjs.netlify.app/_next/static/media/fa-brands-400.fe05ec1c.ttf	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/_next/static/media/fa-brands-400.fe05ec1c.ttf	(from https://finbiz-nextjs.netlify.app/_next/static/css/25ef7637e285c945.css)
21:49:35	715847/715847	---MCZ	200	added ('OK')	image/svg+xml	etag:%2226513635c2ec3a181b84c67fec34cf09-ssl-df%22	https://finbiz-nextjs.netlify.app/_next/static/media/fa-brands-400.84a57a9c.svg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/_next/static/media/fa-brands-400.84a57a9c.svg	(from https://finbiz-nextjs.netlify.app/_next/static/css/25ef7637e285c945.css)
21:49:37	559922/559922	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%22288fc09cecf51702583ad86cc7fbe5ad-ssl-df%22	https://finbiz-nextjs.netlify.app/_next/static/media/fa-duotone-900.371c70d7.eot	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/_next/static/media/fa-duotone-900.371c70d7.eot	(from https://finbiz-nextjs.netlify.app/_next/static/css/25ef7637e285c945.css)
21:49:38	559922/559922	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22288fc09cecf51702583ad86cc7fbe5ad-ssl-df%22	https://finbiz-nextjs.netlify.app/_next/static/media/fa-duotone-900.371c70d7.eot?	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/_next/static/media/fa-duotone-900.371c70d7d41d.eot	(from https://finbiz-nextjs.netlify.app/_next/static/css/25ef7637e285c945.css)
21:49:39	184868/184868	---M--	200	added ('OK')	font/woff2	etag:%22700d5d1724cc51354467836683b5d9ed-ssl%22	https://finbiz-nextjs.netlify.app/_next/static/media/fa-duotone-900.e38a0e3d.woff2	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/_next/static/media/fa-duotone-900.e38a0e3d.woff2	(from https://finbiz-nextjs.netlify.app/_next/static/css/25ef7637e285c945.css)
21:49:40	262584/262584	---MCZ	200	added ('OK')	application/font-woff	etag:%22b9b291b532afcd99bdbfcad92dd6711f-ssl-df%22	https://finbiz-nextjs.netlify.app/_next/static/media/fa-duotone-900.9c97dd06.woff	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/_next/static/media/fa-duotone-900.9c97dd06.woff	(from https://finbiz-nextjs.netlify.app/_next/static/css/25ef7637e285c945.css)
21:49:42	559624/559624	---MCZ	200	added ('OK')	font/ttf	etag:%22e622d18480b9f784d46342e9f7b1c84a-ssl-df%22	https://finbiz-nextjs.netlify.app/_next/static/media/fa-duotone-900.bcfb956b.ttf	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/_next/static/media/fa-duotone-900.bcfb956b.ttf	(from https://finbiz-nextjs.netlify.app/_next/static/css/25ef7637e285c945.css)
21:49:44	2526831/2526831	---MCZ	200	added ('OK')	image/svg+xml	etag:%2291b400bf97c81dd1536bd71b655cdb20-ssl-df%22	https://finbiz-nextjs.netlify.app/_next/static/media/fa-duotone-900.cce78d4b.svg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/_next/static/media/fa-duotone-900.cce78d4b.svg	(from https://finbiz-nextjs.netlify.app/_next/static/css/25ef7637e285c945.css)
21:49:45	482470/482470	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%22df1247c3256674d88443ce313a323386-ssl-df%22	https://finbiz-nextjs.netlify.app/_next/static/media/fa-light-300.a01085e3.eot	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/_next/static/media/fa-light-300.a01085e3.eot	(from https://finbiz-nextjs.netlify.app/_next/static/css/25ef7637e285c945.css)
21:49:45	482470/482470	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22df1247c3256674d88443ce313a323386-ssl-df%22	https://finbiz-nextjs.netlify.app/_next/static/media/fa-light-300.a01085e3.eot?	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/_next/static/media/fa-light-300.a01085e3d41d.eot	(from https://finbiz-nextjs.netlify.app/_next/static/css/25ef7637e285c945.css)
21:49:46	185712/185712	---M--	200	added ('OK')	font/woff2	etag:%226f31096ee17922e0c385a7bd43040113-ssl%22	https://finbiz-nextjs.netlify.app/_next/static/media/fa-light-300.b4ace376.woff2	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/_next/static/media/fa-light-300.b4ace376.woff2	(from https://finbiz-nextjs.netlify.app/_next/static/css/25ef7637e285c945.css)
21:49:47	246416/246416	---MCZ	200	added ('OK')	application/font-woff	etag:%2231bfd139bc820b9e8679b13cdc9a9a15-ssl-df%22	https://finbiz-nextjs.netlify.app/_next/static/media/fa-light-300.73881ea4.woff	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/_next/static/media/fa-light-300.73881ea4.woff	(from https://finbiz-nextjs.netlify.app/_next/static/css/25ef7637e285c945.css)
21:49:48	482188/482188	---MCZ	200	added ('OK')	font/ttf	etag:%2273a3126622e57916f366831f8ec1d3fc-ssl-df%22	https://finbiz-nextjs.netlify.app/_next/static/media/fa-light-300.9adf96f3.ttf	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/_next/static/media/fa-light-300.9adf96f3.ttf	(from https://finbiz-nextjs.netlify.app/_next/static/css/25ef7637e285c945.css)
21:49:51	2344416/2344416	---MCZ	200	added ('OK')	image/svg+xml	etag:%22b3f48f646cd70d9d6abc4fbf509fe70d-ssl-df%22	https://finbiz-nextjs.netlify.app/_next/static/media/fa-light-300.1c6d9dfc.svg	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/_next/static/media/fa-light-300.1c6d9dfc.svg	(from https://finbiz-nextjs.netlify.app/_next/static/css/25ef7637e285c945.css)
21:49:52	444214/444214	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%227120005c99cd5a7cf1fd87c2528bc34d-ssl-df%22	https://finbiz-nextjs.netlify.app/_next/static/media/fa-regular-400.62c83a19.eot	E:/Copy%20Website/finbiz/finbiz-nextjs.netlify.app/_next/static/media/fa-regular-400.62c83a19.eot	(from https://finbiz-nextjs.netlify.app/_next/static/css/25ef7637e285c945.css)
